id,lat,lng
15908128013,-23.6006092,-46.6735025
15912135950,-23.61069,-46.694571
15913356116,-23.6121219,-46.6661396
15912283430,-23.6106751,-46.6945418
15913028870,-23.5883775,-46.6701128
15897366788,-23.6048029,-46.6580277
15850825723,-23.5864796,-46.6791712
15907066381,-23.5903216,-46.6845514
15867924251,-23.5969526,-46.6870829
15907958160,-23.6106751,-46.6945418
15901361100,-23.6019785,-46.6727101
15888657981,-23.6132735,-46.6790978
15914832716,-23.5896865,-46.6866767
15901456268,-23.6019785,-46.6727101
15901331977,-23.6019785,-46.6727101
15901354809,-23.6019785,-46.6727101
15906668139,-23.5901627,-46.6697424
15902753093,-23.5937867,-46.6904519
15902961674,-23.5937867,-46.6904519
15914959821,-23.5895313,-46.68638
15889953632,-23.6071113,-46.6585015
15914927414,-23.6023192,-46.6725326
15859221578,-23.5973129,-46.6876203
15912451756,-23.5892356,-46.6717685
15893664580,-23.6146908,-46.678809
15907749849,-23.6103668,-46.6966448
15907675742,-23.6121775,-46.6774377
15913355305,-23.5916648,-46.6859963
15887892573,-23.606904,-46.6580669
15859125160,-23.606904,-46.6580669
15910075778,-23.5892209,-46.6830196
15905601521,-23.6028563,-46.6715333
15905601704,-23.6028563,-46.6715333
15905602493,-23.6028563,-46.6715333
15872871796,-23.5892209,-46.6830196
15906381698,-23.6067537,-46.6573117
15887725785,-23.6117981,-46.6784941
15913114431,-23.6032331,-46.6715494
15903400790,-23.5914446,-46.6724939
15901390083,-23.589221,-46.6830197
15904437471,-23.6070605,-46.6566516
15888703259,-23.6034409,-46.6717281
15889597623,-23.6034409,-46.6717281
15911829323,-23.605464,-46.6930788
15889701392,-23.5935272,-46.6912034
15906523669,-23.5916651,-46.6718444
15903108744,-23.6121775,-46.6774377
15904627072,-23.5881976,-46.6797973
15888882812,-23.6061014,-46.6562773
15907238610,-23.6061014,-46.6562773
15910749382,-23.6105315,-46.6799467
15906991789,-23.5883186,-46.6795526
15890722273,-23.6058624,-46.6684119
15904050685,-23.5908828,-46.6727315
15902871703,-23.5908828,-46.6727315
15887773126,-23.6063501,-46.6560884
15903503392,-23.5908828,-46.6727315
15907933372,-23.5971746,-46.6881312
15903283194,-23.5971746,-46.6881312
15889462099,-23.5874092,-46.6784156
15906900572,-23.5874092,-46.6784156
15888922749,-23.6074852,-46.654508
15894370296,-23.6070824,-46.667188
15907735676,-23.609535,-46.695369
15911073798,-23.5919649,-46.6747971
15896360357,-23.5961682,-46.6891495
15908311952,-23.6075017,-46.6541696
15907409685,-23.5964417,-46.6885521
15904677065,-23.5868572,-46.6809088
15907118985,-23.5930046,-46.6743993
15912456342,-23.6089304,-46.6953801
15904411607,-23.6120635,-46.6795642
15911815099,-23.6135487,-46.6799467
15907590119,-23.5930046,-46.6743993
15906894925,-23.6132221,-46.680456
15906895016,-23.6132221,-46.680456
15905728031,-23.6037289,-46.6741744
15905568989,-23.5855374,-46.6792474
15904357669,-23.6119359,-46.6800221
15900826286,-23.6140338,-46.6812005
15907860161,-23.5936375,-46.6751553
15907506143,-23.5936375,-46.6751553
15891532689,-23.6048167,-46.6743385
15907953962,-23.6048167,-46.6743385
15905949655,-23.6048167,-46.6743385
15903625265,-23.6140338,-46.6812005
15907085051,-23.6069519,-46.6950903
15913960760,-23.6105843,-46.6557775
15881901258,-23.6026317,-46.6785341
15903985555,-23.6104804,-46.6811864
15897715104,-23.5856421,-46.6781503
15887542620,-23.605735,-46.6944007
15897113535,-23.6087086,-46.6570569
15891796060,-23.6058044,-46.6949461
15888770853,-23.6051243,-46.6729865
15904505579,-23.5938071,-46.6756458
15909484844,-23.5852165,-46.6780917
15905391543,-23.6058129,-46.6730607
15891011936,-23.6111436,-46.6787016
15912579455,-23.5938495,-46.6759281
15888635821,-23.6055054,-46.6926065
15907397763,-23.6052022,-46.6720308
15911873315,-23.5853451,-46.6770559
15886166273,-23.6139903,-46.6815459
15907255999,-23.5939477,-46.6772826
15907398893,-23.604996,-46.6777536
15888401691,-23.5846796,-46.676171
15903960366,-23.5846796,-46.676171
15911665968,-23.5846796,-46.676171
15869511217,-23.5846796,-46.676171
15913296527,-23.6095843,-46.6795335
15889638089,-23.6050356,-46.6934324
15900474898,-23.6145647,-46.681612
15889188767,-23.6093368,-46.6574984
15906572766,-23.6158666,-46.6811017
15906922624,-23.6159267,-46.6810646
15905132938,-23.6158666,-46.6811017
15895803257,-23.5949737,-46.6767912
15890126734,-23.6040517,-46.6948843
15910555942,-23.6040517,-46.6948843
15896480366,-23.579744,-46.677596
15886386892,-23.6090838,-46.6586014
15888971827,-23.6026857,-46.6952271
15907115167,-23.616372,-46.6810827
15909505505,-23.5956382,-46.6763756
15908990472,-23.5956382,-46.6763756
15912325218,-23.603936,-46.6928018
15886974651,-23.6171113,-46.6818107
15891099803,-23.609692,-46.6584693
15909715125,-23.609692,-46.6584693
15903460291,-23.5863667,-46.6749441
15886597264,-23.5966867,-46.6764348
15887055656,-23.6030848,-46.6840478
15860332187,-23.6024354,-46.6932144
15879283164,-23.6111139,-46.6578348
15912417987,-23.6163288,-46.6825402
15912163274,-23.6019832,-46.6853998
15912739665,-23.6008273,-46.6916532
15888343778,-23.592396,-46.6795903
15890330788,-23.5824953,-46.6739447
15891164444,-23.6124366,-46.6585782
15891092157,-23.5831202,-46.674364
15900132144,-23.6149177,-46.6821334
15905863445,-23.6127286,-46.6591865
15910189380,-23.6117527,-46.6705204
15905659919,-23.6110812,-46.6594099
15910751830,-23.5936283,-46.6833089
15889174578,-23.6134585,-46.6840597
15904650213,-23.5988754,-46.6902931
15902792499,-23.5988754,-46.6902931
15907325145,-23.5988754,-46.6902931
15902859831,-23.5988754,-46.6902931
15909271242,-23.6124413,-46.6837438
15905766699,-23.60709,-46.672604
15903305887,-23.6096404,-46.6603039
15907067003,-23.6003307,-46.6892463
15911252492,-23.6119311,-46.683399
15888880658,-23.6119311,-46.683399
15909963840,-23.5855063,-46.6744715
15888348941,-23.6091383,-46.6618086
15907963109,-23.5900351,-46.6776639
15907934709,-23.5900351,-46.6776639
15906524638,-23.611954,-46.6825501
15906575921,-23.611954,-46.6825501
15899970278,-23.6095146,-46.6612407
15889446552,-23.5875167,-46.6731387
15889230310,-23.6130527,-46.6821728
15912212797,-23.587891,-46.6743506
15889593227,-23.6103555,-46.6614156
15909070636,-23.5993489,-46.6876266
15904115961,-23.6110241,-46.661279
15914428183,-23.5996977,-46.6870681
15912208765,-23.5850316,-46.6775914
15905024717,-23.6127298,-46.6814082
15888467789,-23.6112479,-46.6611498
15907443883,-23.5846428,-46.6777487
15899208657,-23.6123164,-46.681165
15896557711,-23.6114035,-46.6808522
15905186470,-23.5930384,-46.6785266
15868613598,-23.6117214,-46.6811147
15896212665,-23.6115182,-46.6822029
15906571561,-23.6121755,-46.6609588
15891022990,-23.5888122,-46.6790223
15898912928,-23.5918111,-46.6801542
15915155631,-23.6140891,-46.6612753
15909928800,-23.6100219,-46.6834144
15870574380,-23.5893343,-46.6786127
15859219895,,
15859218317,,
15855646833,,
15906552709,-23.610789,-46.6863422
15908333580,-23.610789,-46.6863422
15900366821,-23.5916683,-46.6837372
15915099178,-23.5916679,-46.6837347
15908166535,-23.6072623,-46.6880999
15903108491,-23.6118825,-46.6635233
15890126270,-23.5910542,-46.6857332
15907718085,-23.6112234,-46.6636607
15906937395,-23.6038033,-46.6828585
15915074032,-23.6107349,-46.6645593
15895733670,-23.6032408,-46.6827482
15902759976,-23.6121501,-46.6649086
15912610933,-23.6031359,-46.6832334
15912749033,-23.6039694,-46.6846605
15907713718,-23.6142239,-46.6658703
15902414090,-23.5917099,-46.6896913
15907855409,-23.6015454,-46.6872985
15906267856,-23.6017523,-46.6880026
15889641786,-23.6117998,-46.6694411
15903774323,-23.5995871,-46.6895781
15889030319,-23.5996202,-46.6897007
15891431519,-23.5995871,-46.6895781
15856241051,-23.5996202,-46.6897007
15900276899,-23.60021,-46.6878516
15886167052,-23.5996964,-46.6870668
15894030954,-23.6090998,-46.6930396
15890221973,-23.5995871,-46.6895781
15895956478,-23.5995871,-46.6895781
15886157019,-23.6075378,-46.690993
15891599003,-23.6068317,-46.6902479
15871816254,-23.6046116,-46.6940016
15890124295,-23.6040517,-46.6948843
15893990755,-23.6041786,-46.6946122
15884154625,-23.6049365,-46.6947715
15891511745,-23.6049365,-46.6947715
15890644066,-23.6066237,-46.6945701
15842769976,-23.6092136,-46.6976599
15889986341,-23.6025582,-46.6713586
15889965735,-23.6081083,-46.6949364
15838704973,-23.6070426,-46.6960968
15897659549,-23.5954834,-46.6362184
15890795681,-23.6003262,-46.6800033
15897461906,-23.6117685,-46.6970184
15889039011,-23.5978698,-46.6834405
15895009402,-23.5916679,-46.6837347
15890215234,-23.5947377,-46.6835166
15895007841,-23.5916367,-46.6879221
15889461372,-23.6211486,-46.6519761
15893130666,-23.6206594,-46.6537174
15896899312,-23.5953941,-46.6790978
15898481100,-23.6173363,-46.6529565
15888192588,-23.6163074,-46.6541946
15896951524,-23.61877,-46.69667
15892955280,-23.6164021,-46.6563842
15898251077,-23.6177229,-46.6581502
15896213752,-23.6178425,-46.6596796
15890707274,-23.5961282,-46.6744627
15889998525,-23.6174623,-46.6942269
15879360325,-23.6174623,-46.6942269
15890030905,-23.603209,-46.654442
15890021986,-23.5963186,-46.6674598
15871913495,-23.6182862,-46.6935087
15900356200,-23.6214422,-46.688655
15892969846,-23.5915724,-46.6697184
15891321965,,
15890179405,-23.5932622,-46.6547197
15899202571,-23.6200112,-46.6825506
15896952895,-23.5918609,-46.6699649
15892728484,-23.5946691,-46.6624402
15897506146,-23.6217802,-46.6834452
15888704790,-23.5925476,-46.6674622
15896289299,-23.582889,-46.6786843
15895187723,-23.5824027,-46.6787945
15891363829,-23.6217161,-46.6852097
15897506912,-23.5903149,-46.667646
15891244383,-23.604318,-46.6591997
15890187347,-23.620971,-46.6847837
15889850177,-23.6207638,-46.68438
15886585599,-23.6055036,-46.65886
15898950306,-23.6149075,-46.6927009
15849100786,-23.5947835,-46.6781262
15889206603,-23.6198986,-46.6838969
15888837506,-23.5949735,-46.6785325
15890553787,-23.5890195,-46.6703569
15897666390,-23.6169985,-46.694011
15890163162,-23.6169985,-46.694011
15890308231,-23.6025465,-46.6606074
15897024932,-23.6196016,-46.6841738
15890086662,-23.5926021,-46.6787761
15890744573,-23.6180939,-46.698082
15889245630,-23.5939537,-46.6762301
15896040119,-23.6166964,-46.689446
15890074414,-23.604613,-46.661657
15890171614,-23.5943939,-46.6757769
15889826523,-23.5938495,-46.6759281
15890364471,-23.6049202,-46.6622679
15849107168,-23.6049202,-46.6622679
15868741532,-23.5814334,-46.6742439
15877706714,-23.6139429,-46.6909358
15888665112,-23.6060516,-46.6635162
15888192259,-23.6060516,-46.6635162
15897814586,-23.6171878,-46.6961141
15896953662,-23.6060516,-46.6635162
15895008409,-23.5814568,-46.6736259
15888796469,-23.5909894,-46.6744008
15883274221,-23.6176893,-46.6948649
15886369333,-23.6075796,-46.6632445
15888887217,-23.6186698,-46.6933559
15890404935,-23.6140382,-46.6896947
15791007137,-23.607856,-46.6651752
15887562910,-23.6179874,-46.6923707
15900293481,-23.5908828,-46.6727315
15890814517,-23.6171864,-46.6908805
15896953203,-23.6140728,-46.6899683
15886373993,-23.6176296,-46.6892685
15884948995,-23.5790147,-46.67412
15896954218,-23.5894165,-46.6704326
15894968967,-23.5894165,-46.6704326
15860277737,-23.6169157,-46.6873615
15898416417,-23.6041979,-46.6623014
15860386694,-23.6142535,-46.6886036
15890176143,-23.5928802,-46.668027
15890073867,-23.5928802,-46.668027
15850682549,-23.578809,-46.6718574
15889915530,-23.6112836,-46.6661661
15887494387,-23.5791282,-46.6724761
15832162432,-23.6153939,-46.685959
15889605806,-23.591229,-46.668481
15896535629,-23.6120762,-46.6933412
15890051785,-23.6148537,-46.685711
15889832859,-23.6148537,-46.685711
15890818052,-23.6149704,-46.6853914
15896400758,-23.579512,-46.6727743
15889432051,-23.6158184,-46.6858219
15889405244,-23.6165275,-46.6850849
15897714946,-23.6089451,-46.6648891
15896963225,-23.6091314,-46.6642441
15886640562,-23.6212121,-46.6839417
15888568216,-23.6109316,-46.6921499
15888783071,-23.5918609,-46.6699649
15897913377,-23.6199596,-46.6836985
15891441442,-23.6198986,-46.6838969
15894983522,-23.5933799,-46.6717907
15877520080,-23.618623,-46.6855126
15891384151,-23.6127074,-46.6881724
15889215488,-23.6085213,-46.6620483
15895001047,-23.5942471,-46.6719623
15890906265,-23.6089452,-46.6623125
15857393525,-23.6185326,-46.6846065
15886865325,-23.6185326,-46.6846065
15890247930,-23.6185326,-46.6846065
15894957371,-23.5830819,-46.6790738
15860386622,-23.6072106,-46.6614213
15895586165,-23.6170713,-46.6840268
15886872173,-23.5935483,-46.6703742
15892695448,-23.6181251,-46.6833693
15894328563,-23.6181251,-46.6833693
15891104167,-23.6181251,-46.6833693
15884850203,-23.6062226,-46.6609314
15893636212,-23.59537,-46.671134
15888559239,-23.6076697,-46.6606517
15868097887,-23.6076697,-46.6606517
15893493484,-23.6179322,-46.6822191
15895534798,-23.6150791,-46.6802535
15888221610,-23.5845782,-46.6684589
15897510181,-23.5842217,-46.6788721
15891366510,-23.6040839,-46.6844471
15891105547,-23.6171113,-46.6818107
15892696599,-23.599335,-46.6688067
15889367513,-23.6055419,-46.6826359
15891688681,-23.60875,-46.6591977
15897958387,-23.59537,-46.671134
15889099984,-23.5847671,-46.6791732
15888291273,-23.5986026,-46.6675642
15891483015,-23.6119311,-46.683399
15855624905,-23.5834596,-46.6713438
15890215644,-23.6078706,-46.6588256
15890258567,-23.6078706,-46.6588256
15889277300,-23.6108266,-46.6797769
15871472392,-23.6072436,-46.6582941
15895115086,-23.6130527,-46.6821728
15896899404,-23.5829435,-46.6708092
15886858302,-23.5974312,-46.67128
15888779896,-23.606904,-46.6580669
15891593097,-23.5998397,-46.6643368
15893382806,-23.6067537,-46.6573117
15891036216,-23.6070375,-46.6574943
15894309964,-23.5986245,-46.6626627
15890277100,-23.6070605,-46.6566516
15884540760,-23.5798088,-46.6715989
15889891931,-23.5970086,-46.668251
15893716692,-23.5837841,-46.6767584
15889821967,-23.6061482,-46.6563482
15888977885,-23.6061482,-46.6563482
15889621252,-23.6061482,-46.6563482
15890879980,-23.6116684,-46.6856268
15888883187,-23.5995998,-46.66118
15897730337,-23.5796417,-46.6735166
15871882058,-23.6111416,-46.6827403
15887380183,-23.6106193,-46.6877893
15889825734,-23.5799252,-46.6737752
15892856894,-23.6034272,-46.6562476
15896767873,-23.598001,-46.6731037
15895661950,-23.6011943,-46.6627084
15890339213,-23.5790744,-46.6742307
15889181187,-23.6053707,-46.6555845
15889574967,-23.5858778,-46.6761101
15879127236,-23.5963186,-46.6674598
15890203380,-23.6056304,-46.6546554
15893435003,-23.6126858,-46.6872639
15888065742,-23.5805568,-46.6742685
15890365127,-23.6063506,-46.6555042
15893093002,-23.5810823,-46.674345
15888802169,-23.6142535,-46.6886036
15897216681,-23.6142535,-46.6886036
15894724575,-23.6016733,-46.6628015
15897729357,-23.596753,-46.6652518
15887727270,-23.5810566,-46.6749013
15892840946,-23.6132413,-46.690563
15890108090,-23.6109624,-46.6811918
15889689420,-23.5857809,-46.6756234
15889760204,-23.5956609,-46.6691572
15889062479,-23.5956609,-46.6691572
15896954572,-23.581298,-46.6755956
15890090385,-23.5806243,-46.6760385
15893439609,-23.611608,-46.6929741
15879179097,-23.6071092,-46.6540332
15896326903,-23.5949259,-46.6704774
15896790235,-23.6118789,-46.6941265
15900354356,-23.6012295,-46.6664622
15890176274,-23.581743,-46.677074
15886178599,-23.5933677,-46.6695585
15896693277,-23.6123487,-46.6936223
15896546459,-23.5854424,-46.6735879
15897507683,-23.6082042,-46.655255
15871925772,-23.6087745,-46.6549364
15889530908,-23.5919507,-46.6694179
15894333443,-23.604153,-46.6645593
15890768784,-23.5979065,-46.6640433
15882975349,-23.5818689,-46.6772725
15889716180,-23.6123034,-46.6963033
15897481467,-23.6085573,-46.6544423
15895651504,-23.5970891,-46.6633296
15886872491,-23.5970891,-46.6633296
15896702228,-23.5904279,-46.6709867
15893863764,-23.6038463,-46.6652352
15890517098,-23.5825044,-46.6798497
15896264793,-23.6030578,-46.6661018
15894242078,-23.5820425,-46.6801745
15896403878,-23.6117685,-46.6970184
15889459139,-23.5934193,-46.6724202
15889589913,-23.6100348,-46.6557601
15890580162,-23.5997645,-46.6658944
15871938445,-23.607929,-46.6860167
15884950367,-23.6091598,-46.6557581
15884138269,-23.5830475,-46.6812524
15895073428,-23.6011267,-46.6675375
15890380838,-23.5901197,-46.6716992
15890309389,-23.609362,-46.6564265
15890092198,-23.6014109,-46.668025
15889877672,-23.6097275,-46.6577202
15889985408,-23.5894276,-46.6704079
15889917482,-23.6026146,-46.6624687
15889772170,-23.6079448,-46.688512
15896477754,-23.58247,-46.6816509
15879634572,-23.58335,-46.67392
15891950866,-23.58247,-46.6816509
15890162059,-23.6103668,-46.6966448
15890859243,-23.5897714,-46.6673296
15891462485,-23.6110951,-46.6578607
15888999619,-23.6049971,-46.6670592
15899888409,-23.6039573,-46.6845859
15890464690,-23.6021909,-46.662969
15886283164,-23.6052847,-46.6670413
15884671418,-23.6052847,-46.6670413
15894988383,-23.5835738,-46.6739528
15888723780,-23.602292,-46.6623967
15889568537,-23.58206,-46.6818914
15887020987,-23.5900731,-46.6663413
15845888168,-23.6023968,-46.6599928
15895036288,-23.6016448,-46.6634998
15880093196,-23.6054192,-46.6673705
15894027151,-23.6111804,-46.6960753
15898445759,-23.5832544,-46.6735707
15868200752,-23.6016885,-46.6591249
15888841851,-23.6016885,-46.6591249
15893480033,-23.6057657,-46.6678255
15889073747,-23.5949088,-46.6762748
15893635192,-23.6098421,-46.6612398
15894312637,-23.605083,-46.6661961
15888770584,-23.6021911,-46.6583612
15896238415,-23.60469,-46.6781357
15897741284,-23.5882313,-46.6682747
15891620629,-23.6057003,-46.6681379
15884558193,-23.6057003,-46.6681379
15891258099,-23.5868238,-46.6850863
15842769938,-23.6049971,-46.6670592
15888789868,-23.5930338,-46.6737012
15890240992,-23.5930338,-46.6737012
15889975177,-23.5829435,-46.6708092
15867654522,-23.6031053,-46.6590755
15887040708,-23.6081083,-46.6949364
15890719315,-23.6059573,-46.6683651
15888430844,-23.5933843,-46.674229
15891433736,-23.6033375,-46.6592757
15899208279,-23.5939413,-46.6741852
15891384507,-23.5872487,-46.6793521
15896074394,-23.6036897,-46.659862
15890449562,-23.6068445,-46.6675729
15886432568,-23.5884509,-46.6730691
15892332857,-23.6093854,-46.6924786
15890205319,-23.6093854,-46.6924786
15888015686,-23.6093854,-46.6924786
15889442783,-23.5820043,-46.6720726
15890079640,-23.610766,-46.6602369
15899718444,-23.6052814,-46.668522
15897523779,-23.6052942,-46.6685111
15891360857,-23.6102838,-46.6599915
15886024379,-23.6102838,-46.6599915
15893068013,-23.5903216,-46.6845514
15900127466,-23.595676,-46.6751565
15889882110,-23.6098168,-46.6920121
15891364504,-23.6043648,-46.6584812
15885012046,-23.598803,-46.6831915
15885088778,-23.6109589,-46.6603403
15884950061,-23.5824673,-46.672714
15889090804,-23.6049426,-46.6681576
15889918976,-23.595984,-46.6758505
15891114216,-23.5898415,-46.6868849
15890379798,-23.6044223,-46.6579588
15894165287,-23.6119332,-46.6602631
15899676270,-23.6068742,-46.6666402
15893184903,-23.5969607,-46.675677
15886374472,-23.6107984,-46.6607183
15900620285,-23.6045972,-46.6697419
15888161666,-23.6107984,-46.6607183
15886199107,-23.6065891,-46.6662798
15900247781,-23.6018789,-46.6807767
15893432994,-23.6081766,-46.6904743
15891535919,-23.6056683,-46.6586788
15890081770,-23.6056683,-46.6586788
15893377607,-23.6035816,-46.6700545
15887497270,-23.588515,-46.6807391
15890718563,-23.5986174,-46.6753202
15889535232,-23.6059502,-46.658106
15888191733,-23.6068317,-46.6902479
15889752145,-23.5924048,-46.6749288
15891367524,-23.6062259,-46.6579569
15888698528,-23.6018555,-46.668247
15888518462,-23.6009361,-46.6750174
15889856621,-23.6009361,-46.6750174
15898227680,-23.6040571,-46.6777191
15886140041,-23.6059739,-46.6674786
15894978310,-23.606675,-46.6583673
15892702048,-23.6024541,-46.6686357
15893410746,-23.6031249,-46.6678558
15889736216,-23.6058044,-46.6949461
15889417238,-23.5937344,-46.6734387
15890652352,-23.6057003,-46.6681379
15890577864,-23.6033664,-46.6763897
15888222135,-23.5814995,-46.6753271
15894982809,-23.5858778,-46.6761101
15897618838,-23.6112224,-46.6615684
15889756413,-23.6040517,-46.6948843
15893855814,-23.6050124,-46.6766454
15884935918,-23.6049426,-46.6681576
15857347894,-23.5966867,-46.6764348
15897537797,-23.6023785,-46.6696228
15887380707,-23.6043149,-46.6765134
15894212611,-23.6045791,-46.6766143
15896462904,-23.6123272,-46.6623619
15890292723,-23.6052814,-46.668522
15896520579,-23.5848157,-46.6746196
15893928944,-23.6034646,-46.6709667
15891424529,-23.6131402,-46.6638861
15895661823,-23.6131402,-46.6638861
15881847203,-23.6041972,-46.6783328
15886140141,-23.6041972,-46.6783328
15889864228,-23.6071961,-46.6592785
15894986886,-23.6135827,-46.6631275
15894211395,-23.6031469,-46.6710233
15897643103,-23.5849382,-46.6763138
15890976719,-23.6034515,-46.6790481
15895007648,-23.6068802,-46.6610251
15889128017,-23.60245,-46.6782017
15888351757,-23.6024541,-46.6686357
15436662128,-23.6062226,-46.6609314
15897148368,-23.6021121,-46.6681576
15895630616,-23.6028563,-46.6715333
15899550746,-23.6028563,-46.6715333
15898273385,-23.6028563,-46.6715333
15890747506,-23.6137066,-46.6595431
15894422424,-23.6026317,-46.6785341
15890328545,-23.5942491,-46.6768446
15883710095,-23.603172,-46.676573
15891322277,-23.6040228,-46.6666299
15888411877,-23.5859187,-46.6782489
15884949243,-23.594398,-46.6760031
15888655112,-23.6020615,-46.6710244
15891323507,-23.6141246,-46.6617969
15889425312,-23.6003262,-46.6800033
15887498310,-23.6003262,-46.6800033
15889934037,-23.601584,-46.6705919
15890441800,-23.5939458,-46.6764739
15890145114,-23.5818689,-46.6772725
15884948364,-23.6140891,-46.6612753
15889372287,-23.6024812,-46.6754821
15890151785,-23.6047062,-46.6655949
15894643106,-23.6062132,-46.6617599
15888780894,-23.6062132,-46.6617599
15888172246,-23.5938495,-46.6759281
15893750946,-23.5938495,-46.6759281
15884951157,-23.5991088,-46.671389
15890080965,-23.6051149,-46.6651279
15895031896,-23.6057209,-46.6615137
15890324205,-23.6001741,-46.6830067
15858856607,-23.599805,-46.6713642
15883324431,-23.5930046,-46.6743993
15894968883,-23.6003262,-46.6800033
15889497200,-23.5997324,-46.6711067
15885783186,-23.6001741,-46.6830067
15896712747,-23.6059068,-46.6606108
15889892685,-23.6038318,-46.6648111
15848443520,-23.6144522,-46.6677115
15887562289,-23.6044969,-46.6609535
15892853347,-23.600164,-46.6715405
15884979667,-23.598803,-46.6831915
15891185613,-23.6001329,-46.67214
15898935355,-23.5824171,-46.6823131
15890468747,-23.6049167,-46.6622735
15890819594,-23.6035757,-46.665524
15893926210,-23.5983128,-46.6820973
15888254040,-23.5983128,-46.6820973
15900675748,-23.5938637,-46.6786223
15899063879,-23.6009361,-46.6750174
15891035688,-23.600687,-46.6727031
15886900856,-23.5873445,-46.6803818
15893580357,-23.6031878,-46.6657437
15899366939,-23.5940979,-46.6787971
15888415580,-23.5983712,-46.6832358
15896495505,-23.5818196,-46.6829231
15890261509,-23.6070531,-46.6645914
15893968178,-23.60224,-46.6731893
15896745383,-23.6073964,-46.6649483
15896954832,-23.5855659,-46.6806842
15889089523,-23.5971484,-46.682287
15890183296,-23.6026802,-46.6738349
15894980701,-23.6079722,-46.6645382
15792374751,-23.5977815,-46.6807767
15896464546,-23.6030578,-46.6661018
15889426226,-23.5849004,-46.6812861
15899563597,-23.6099814,-46.6644172
15900938110,-23.6037289,-46.6741744
15893375224,-23.6022714,-46.6661652
15842769305,-23.5849003,-46.6812861
15889460847,-23.5961949,-46.6820759
15893667835,-23.5841485,-46.6785152
15890203783,-23.5916617,-46.6879693
15890618142,-23.6051243,-46.6729865
15889498760,-23.6051243,-46.6729865
15889880429,-23.5968285,-46.6815707
15891782245,-23.6128452,-46.6669364
15894368661,-23.5827124,-46.6747265
15900283488,-23.6025665,-46.6671855
15894630465,-23.6114238,-46.6675276
15896118588,-23.596868,-46.6803964
15890173835,-23.6035301,-46.6677162
15896884765,-23.6060439,-46.6702346
15899927278,-23.5968162,-46.6747749
15882494687,-23.604045,-46.6682511
15895008922,-23.5969607,-46.675677
15886140563,-23.6083982,-46.6678128
15889125928,-23.6053701,-46.6689541
15896951880,-23.5959915,-46.677796
15886583533,-23.6081258,-46.6674938
15840015599,-23.6081258,-46.6674938
15889430762,-23.5960143,-46.6805796
15888772513,-23.6056609,-46.66878
15900312030,-23.5908828,-46.6727315
15888644127,-23.5855659,-46.6806842
15894582899,-23.6029134,-46.6947981
15888921665,-23.6029134,-46.6947981
15895620046,-23.6029134,-46.6947981
15890693400,-23.6104804,-46.6811864
15899516286,-23.6105737,-46.681115
15889652995,-23.594692,-46.6846065
15890877126,-23.6081258,-46.6674938
15891022253,-23.6081258,-46.6674938
15889390939,-23.59177,-46.6751581
15894038731,-23.5951794,-46.6750515
15896659734,-23.6034833,-46.6915687
15890618846,-23.5934382,-46.685475
15890743297,-23.6119359,-46.6800221
15895117209,-23.6115678,-46.6795505
15894983254,-23.608852,-46.6738368
15890227376,-23.6025487,-46.6908431
15893231237,-23.5927223,-46.6851084
15829190468,-23.6120637,-46.6787771
15889830755,-23.5927196,-46.684785
15897525221,-23.5859517,-46.6807047
15883491368,-23.6119742,-46.6718699
15854877188,-23.6008312,-46.6930394
15899378295,-23.5937344,-46.6734387
15886293737,-23.6127846,-46.6786881
15889887067,-23.6059813,-46.6737406
15891535833,-23.6059813,-46.6737406
15899993627,-23.5897777,-46.6729295
15890182985,-23.5907396,-46.6774327
15890508487,-23.5940007,-46.6870114
15889736982,-23.6057132,-46.6740423
15887815415,-23.6057132,-46.6740423
15888230320,-23.6057132,-46.6740423
15888865065,-23.6057132,-46.6740423
15894984138,-23.6124193,-46.678513
15894978589,-23.5964234,-46.675396
15891266281,-23.5943298,-46.6881912
15871353196,-23.5859542,-46.6800653
15840867556,-23.6055198,-46.6707764
15889731713,-23.6132221,-46.680456
15899988242,-23.5895821,-46.6758608
15890227783,-23.6132735,-46.6790978
15857930687,-23.5988754,-46.6902931
15896957883,-23.6039292,-46.6691572
15890203783,-23.5916617,-46.6879693
15887977695,-23.6151377,-46.6791528
15889470889,-23.5859187,-46.6782489
15893955704,-23.5961682,-46.6891495
15850746253,-23.6030928,-46.6696172
15897516180,-23.6140562,-46.6798523
15891508623,-23.6029956,-46.6713476
15890694552,-23.5891357,-46.6737446
15897527280,-23.6134871,-46.681437
15895008845,-23.6025582,-46.6713586
15893919195,-23.5893511,-46.6786712
15884945823,-23.5893511,-46.6786712
15890809945,-23.6140338,-46.6812005
15891252424,-23.594948,-46.6879269
15896584577,-23.5852783,-46.6744182
15897718728,-23.6149177,-46.6821334
15898168041,-23.5852783,-46.6744182
15889248252,-23.6002965,-46.6703153
15897163728,-23.5895313,-46.68638
15886133714,-23.6139903,-46.6815459
15888384333,-23.6139903,-46.6815459
15893092471,-23.603742,-46.6820141
15890203783,-23.5916617,-46.6879693
15896582323,-23.6138828,-46.6825008
15891373255,-23.5946918,-46.6860024
15896932914,-23.5983565,-46.6719893
15891430349,-23.6137286,-46.6836651
15889374991,-23.613486,-46.6834344
15888975432,-23.5902315,-46.6792487
15883816925,-23.5902315,-46.6792487
15860248143,-23.6129645,-46.6828331
15849108464,-23.5990663,-46.6727359
15889432366,-23.6124413,-46.6837438
